dateTime,airTemperature,relativeHumidity,soilTemperature,solarIrradiance,rainfall,dewPoint,deltaT,wetBulb,wind_avg_speed,wind_direction,barometricPressure,batteryVoltage
2023-12-05T03:29:00Z,26.0,47.2,29.2,824,0,13.9,7.0,19.0,1.66,ENE,,13.47
2023-12-05T03:30:00Z,26.2,47.0,29.2,942,0,14.0,7.1,19.1,2.66,E,,13.47
2023-12-05T03:31:00Z,26.0,46.6,29.2,859,0,13.7,7.1,18.9,5.18,ESE,,13.47
2023-12-05T03:32:00Z,25.8,46.8,29.3,820,0,13.6,7.0,18.8,3.67,SE,,13.47
2023-12-05T03:33:00Z,25.5,49.2,29.3,862,0,14.1,6.6,18.9,5.18,SE,,13.47
2023-12-05T03:34:00Z,25.3,48.8,29.3,940,0,13.8,6.6,18.7,7.2,SSE,,13.47
2023-12-05T03:35:00Z,25.1,48.7,29.3,868,0,13.5,6.6,18.5,6.19,SSE,,13.47
2023-12-05T03:36:00Z,25.1,48.9,29.4,842,0,13.6,6.6,18.5,4.68,SSE,,13.47
2023-12-05T03:37:00Z,25.1,49.4,29.4,889,0,13.8,6.5,18.6,5.18,SSE,,13.47
2023-12-05T03:38:00Z,25.1,49.0,29.4,1048,0,13.6,6.6,18.5,5.69,SSW,,13.47
2023-12-05T03:39:00Z,25.1,48.9,29.4,1095,0,13.6,6.6,18.5,9.22,SSE,,13.47
2023-12-05T03:40:00Z,24.9,50.2,29.4,1122,0,13.8,6.3,18.6,6.19,SE,,13.47
2023-12-05T03:41:00Z,25.2,49.3,29.5,1150,0,13.8,6.5,18.7,3.67,SSE,,13.47
2023-12-05T03:42:00Z,25.3,49.0,29.5,1062,0,13.8,6.6,18.7,8.21,SE,,13.47
2023-12-05T03:43:00Z,25.4,48.6,29.5,1062,0,13.8,6.7,18.7,5.18,S,,13.47
2023-12-05T03:44:00Z,25.7,48.4,29.5,979,0,14.0,6.8,18.9,3.67,S,,13.47
2023-12-05T03:45:00Z,25.9,47.5,29.6,910,0,13.9,7.0,18.9,6.7,SSE,,13.47
2023-12-05T03:46:00Z,25.8,47.5,29.6,677,0,13.8,6.9,18.9,7.7,S,,13.47
2023-12-05T03:47:00Z,25.8,47.3,29.6,721,0,13.7,7.0,18.8,6.19,S,,13.47
2023-12-05T03:48:00Z,25.5,47.4,29.6,1043,0,13.5,6.9,18.6,9.72,S,,13.47
2023-12-05T03:49:00Z,25.2,48.7,29.7,852,0,13.6,6.6,18.6,10.73,S,,13.47
2023-12-05T03:50:00Z,25.3,47.9,29.7,934,0,13.5,6.8,18.5,6.7,S,,13.47
2023-12-05T03:51:00Z,25.5,48.7,29.7,945,0,13.9,6.7,18.8,3.67,S,,13.47
2023-12-05T03:52:00Z,25.7,47.6,29.8,912,0,13.7,6.9,18.8,5.18,WSW,,13.47
2023-12-05T03:53:00Z,25.9,46.9,29.8,819,0,13.7,7.0,18.9,4.18,S,,13.47
2023-12-05T03:54:00Z,26.1,47.6,29.8,793,0,14.1,7.0,19.1,4.18,S,,13.47
2023-12-05T03:55:00Z,26.4,46.6,29.8,712,0,14.1,7.2,19.2,1.66,W,,13.47
2023-12-05T03:56:00Z,26.6,44.8,29.8,946,0,13.6,7.5,19.1,7.2,SSW,,13.47
2023-12-05T03:57:00Z,26.4,45.4,29.8,878,0,13.6,7.4,19.0,6.7,SW,,13.47
2023-12-05T03:58:00Z,26.4,46.0,29.9,788,0,13.9,7.3,19.1,6.7,SSW,,13.47
2023-12-05T03:59:00Z,26.6,45.3,29.9,712,0,13.8,7.5,19.1,3.17,SSW,,13.47
2023-12-05T04:00:00Z,26.9,45.0,29.9,828,0,14.0,7.6,19.3,3.17,SW,,13.47
2023-12-05T04:01:00Z,27.0,44.5,30.0,785,0,13.9,7.7,19.3,4.18,S,,13.47
2023-12-05T04:02:00Z,26.8,46.1,30.0,718,0,14.2,7.4,19.4,7.2,S,,13.47
2023-12-05T04:03:00Z,26.5,46.7,30.0,632,0,14.2,7.2,19.3,7.2,S,,13.47
2023-12-05T04:04:00Z,26.2,46.1,30.0,604,0,13.7,7.2,19.0,5.69,SE,,13.47
2023-12-05T04:05:00Z,25.8,47.9,30.1,576,0,13.9,6.9,18.9,7.2,SSE,,13.47
2023-12-05T04:06:00Z,25.8,47.3,30.1,618,0,13.7,7.0,18.8,7.2,SW,,13.47
2023-12-05T04:07:00Z,25.8,46.2,30.1,641,0,13.4,7.1,18.7,5.18,SSW,,13.47
2023-12-05T04:08:00Z,26.0,46.7,30.1,662,0,13.7,7.1,18.9,2.66,SW,,13.47
2023-12-05T04:09:00Z,26.0,47.0,30.2,642,0,13.8,7.1,18.9,7.2,S,,13.47
2023-12-05T04:10:00Z,25.6,48.5,30.2,727,0,13.9,6.7,18.9,8.71,S,,13.47
2023-12-05T04:11:00Z,25.7,47.3,30.2,793,0,13.6,6.9,18.8,6.7,SSW,,13.47
2023-12-05T04:12:00Z,25.8,47.4,30.3,837,0,13.8,6.9,18.9,6.19,SSW,,13.47
2023-12-05T04:13:00Z,26.2,47.6,30.3,756,0,14.2,7.0,19.2,2.16,SW,,13.47
2023-12-05T04:14:00Z,26.5,46.3,30.3,746,0,14.0,7.3,19.2,1.15,SW,,13.47
2023-12-05T04:15:00Z,26.8,45.5,30.3,727,0,14.0,7.5,19.3,3.17,SSW,,13.47
2023-12-05T04:16:00Z,26.8,45.0,30.4,787,0,13.9,7.5,19.3,6.19,SW,,13.47
2023-12-05T04:17:00Z,26.6,45.3,30.4,848,0,13.8,7.5,19.1,5.18,S,,13.47
2023-12-05T04:18:00Z,26.2,47.2,30.4,884,0,14.1,7.1,19.1,5.18,SSE,,13.47
2023-12-05T04:19:00Z,26.3,46.5,30.4,821,0,13.9,7.2,19.1,8.21,SSW,,13.47
2023-12-05T04:20:00Z,26.4,47.4,30.5,774,0,14.3,7.1,19.3,8.71,S,,13.47
2023-12-05T04:21:00Z,26.2,46.8,30.5,807,0,13.9,7.1,19.1,13.72,SSW,,13.47
2023-12-05T04:22:00Z,26.1,46.9,30.5,876,0,13.9,7.1,19.0,4.18,SSW,,13.47
2023-12-05T04:23:00Z,26.2,48.5,30.5,837,0,14.5,6.8,19.4,3.17,SSE,,13.47
2023-12-05T04:24:00Z,26.4,46.0,30.6,803,0,13.9,7.3,19.1,8.21,SW,,13.47
2023-12-05T04:25:00Z,26.7,45.5,30.6,843,0,14.0,7.4,19.3,4.18,SW,,13.47
2023-12-05T04:26:00Z,26.9,45.5,30.6,852,0,14.1,7.5,19.4,4.68,SW,,13.47
2023-12-05T04:27:00Z,27.0,44.3,30.6,859,0,13.8,7.7,19.3,7.7,S,,13.47
2023-12-05T04:28:00Z,26.6,45.8,30.7,776,0,14.0,7.4,19.2,11.23,S,,13.47
2023-12-05T04:29:00Z,26.4,46.8,30.7,762,0,14.1,7.2,19.2,7.7,S,,13.47
2023-12-05T04:30:00Z,26.4,47.1,30.7,837,0,14.2,7.1,19.3,6.19,SSW,,13.47
2023-12-05T04:31:00Z,26.7,45.8,30.7,901,0,14.1,7.4,19.3,6.19,SW,,13.47
2023-12-05T04:32:00Z,26.9,45.7,30.7,936,0,14.2,7.4,19.5,6.19,SSW,,13.47
2023-12-05T04:33:00Z,27.0,45.0,30.8,956,0,14.1,7.6,19.4,5.69,SSW,,13.47
2023-12-05T04:34:00Z,27.1,44.4,30.8,987,0,13.9,7.7,19.4,6.19,S,,13.47
2023-12-05T04:35:00Z,27.1,44.3,30.8,902,0,13.9,7.7,19.4,6.19,SSW,,13.47
2023-12-05T04:36:00Z,26.9,45.3,30.8,820,0,14.1,7.5,19.4,8.71,SSW,,13.47
2023-12-05T04:37:00Z,27.0,44.7,30.8,752,0,14.0,7.6,19.4,3.67,SSW,,13.47
2023-12-05T04:38:00Z,27.2,44.7,30.9,768,0,14.1,7.7,19.5,4.18,SW,,13.47
2023-12-05T04:39:00Z,27.4,43.4,30.9,757,0,13.9,8.0,19.4,8.21,SSW,,13.47
2023-12-05T04:40:00Z,27.2,43.7,30.9,740,0,13.8,7.9,19.3,6.7,SW,,13.47
2023-12-05T04:41:00Z,27.4,43.3,30.9,665,0,13.8,8.0,19.4,3.67,SW,,13.47
2023-12-05T04:42:00Z,27.3,43.2,30.9,684,0,13.7,8.0,19.3,8.21,SSW,,13.47
2023-12-05T04:43:00Z,27.1,44.0,31.0,687,0,13.8,7.8,19.3,7.2,SSW,,13.47
2023-12-05T04:44:00Z,27.0,44.4,31.0,682,0,13.8,7.7,19.3,7.7,SW,,13.47
2023-12-05T04:45:00Z,27.0,46.5,31.0,785,0,14.6,7.3,19.7,3.67,SSW,,13.47
2023-12-05T04:46:00Z,27.2,45.4,31.0,743,0,14.4,7.6,19.6,4.68,SW,,13.47
2023-12-05T04:47:00Z,27.2,46.3,31.1,757,0,14.7,7.4,19.8,8.21,SSW,,13.47
2023-12-05T04:48:00Z,27.4,45.3,31.1,792,0,14.5,7.6,19.8,9.22,SSW,,13.47
2023-12-05T04:49:00Z,27.2,46.5,31.1,814,0,14.7,7.4,19.8,9.22,SSW,,13.47
2023-12-05T04:50:00Z,27.2,45.2,31.1,786,0,14.3,7.6,19.6,4.68,SW,,13.47
2023-12-05T04:51:00Z,27.0,47.2,31.1,725,0,14.8,7.2,19.8,9.22,SSW,,13.47
2023-12-05T04:52:00Z,27.0,46.6,31.2,678,0,14.6,7.3,19.7,8.71,SSW,,13.47
2023-12-05T04:53:00Z,27.0,46.8,31.2,765,0,14.7,7.3,19.7,5.69,SW,,13.47
2023-12-05T04:54:00Z,27.3,46.6,31.2,841,0,14.9,7.4,19.9,3.17,SSW,,13.47
2023-12-05T04:55:00Z,27.4,45.4,31.2,780,0,14.6,7.6,19.8,5.69,SSW,,13.47
2023-12-05T04:56:00Z,27.4,45.4,31.2,730,0,14.6,7.6,19.8,4.68,WSW,,13.47
2023-12-05T04:57:00Z,27.3,45.6,31.3,621,0,14.5,7.5,19.8,11.74,SSW,,13.47
2023-12-05T04:58:00Z,26.8,47.4,31.3,580,0,14.7,7.1,19.7,9.22,SSW,,13.47
2023-12-05T04:59:00Z,26.7,48.2,31.3,635,0,14.8,7.0,19.7,7.2,SSW,,13.47
2023-12-05T05:00:00Z,26.5,48.2,31.3,733,0,14.7,6.9,19.6,12.71,SSW,,13.47
2023-12-05T05:01:00Z,26.3,50.0,31.3,831,0,15.0,6.6,19.7,8.71,S,,13.47
2023-12-05T05:02:00Z,26.3,49.5,31.3,800,0,14.9,6.7,19.6,9.72,SSW,,13.47
2023-12-05T05:03:00Z,26.2,49.5,31.4,763,0,14.8,6.7,19.5,10.22,S,,13.47
2023-12-05T05:04:00Z,26.3,50.1,31.4,760,0,15.1,6.6,19.7,10.73,SSW,,13.47
2023-12-05T05:05:00Z,26.6,48.1,31.4,833,0,14.7,7.0,19.6,5.69,WSW,,13.47
2023-12-05T05:06:00Z,26.7,48.1,31.4,826,0,14.8,7.0,19.7,6.19,SW,,13.47
2023-12-05T05:07:00Z,26.6,48.2,31.4,876,0,14.8,7.0,19.6,6.7,SW,,13.47
2023-12-05T05:08:00Z,26.6,48.0,31.5,910,0,14.7,7.0,19.6,7.2,SW,,13.47
2023-12-05T05:09:00Z,26.7,49.3,31.5,889,0,15.2,6.8,19.9,4.18,SSW,,13.47
2023-12-05T05:10:00Z,27.0,48.8,31.5,952,0,15.3,6.9,20.1,4.68,WSW,,13.47
2023-12-05T05:11:00Z,27.0,47.8,31.5,898,0,15.0,7.1,19.9,8.71,SSW,,13.47
2023-12-05T05:12:00Z,26.7,49.6,31.5,752,0,15.3,6.8,19.9,10.22,SSW,,13.47
2023-12-05T05:13:00Z,26.7,49.4,31.5,835,0,15.2,6.8,19.9,4.68,SW,,13.47
2023-12-05T05:14:00Z,26.9,50.4,31.6,767,0,15.7,6.7,20.2,3.17,SW,,13.47
2023-12-05T05:15:00Z,27.1,48.5,31.6,810,0,15.3,7.0,20.1,3.17,SW,,13.47
2023-12-05T05:16:00Z,27.2,48.5,31.6,1123,0,15.4,7.0,20.2,6.19,SW,,13.47
2023-12-05T05:17:00Z,27.1,48.7,31.6,866,0,15.4,7.0,20.1,11.74,SSW,,13.47
2023-12-05T05:18:00Z,27.0,48.7,31.6,1017,0,15.3,7.0,20.0,8.21,SSW,,13.47
2023-12-05T05:19:00Z,27.3,48.7,31.6,975,0,15.6,7.0,20.3,5.18,SW,,13.47
2023-12-05T05:20:00Z,27.3,47.1,31.6,982,0,15.0,7.3,20.0,8.71,SW,,13.47
2023-12-05T05:21:00Z,27.2,47.5,31.7,1039,0,15.1,7.2,20.0,7.2,SW,,13.47
2023-12-05T05:22:00Z,27.2,47.2,31.7,907,0,15.0,7.2,20.0,7.7,SW,,13.47
2023-12-05T05:23:00Z,27.2,47.9,31.7,919,0,15.2,7.1,20.1,7.2,SSW,,13.47
2023-12-05T05:24:00Z,27.3,47.4,31.7,794,0,15.1,7.2,20.1,6.7,SSW,,13.47
2023-12-05T05:25:00Z,27.3,47.1,31.7,582,0,15.0,7.3,20.0,8.21,SW,,13.47
2023-12-05T05:26:00Z,27.0,48.1,31.7,513,0,15.1,7.1,19.9,6.19,SSW,,13.47
2023-12-05T05:27:00Z,26.8,49.1,31.8,445,0,15.2,6.9,19.9,6.19,SW,,13.47
2023-12-05T05:28:00Z,26.5,49.3,31.8,475,0,15.0,6.8,19.7,6.7,SW,,13.47
2023-12-05T05:29:00Z,26.2,50.7,31.8,557,0,15.2,6.5,19.7,8.21,WSW,,13.47
2023-12-05T05:30:00Z,26.2,49.9,31.8,497,0,14.9,6.6,19.6,5.18,WNW,,13.47
2023-12-05T05:31:00Z,26.4,50.4,31.8,548,0,15.3,6.6,19.8,2.66,SW,,13.47
2023-12-05T05:32:00Z,26.4,49.3,31.8,711,0,14.9,6.7,19.7,5.69,SSW,,13.47
2023-12-05T05:33:00Z,26.4,49.9,31.9,864,0,15.1,6.7,19.7,4.68,SW,,13.47
2023-12-05T05:34:00Z,26.3,50.4,31.9,878,0,15.2,6.6,19.7,7.7,S,,13.47
2023-12-05T05:35:00Z,26.2,52.5,31.9,874,0,15.7,6.2,20.0,9.72,SSW,,13.47
2023-12-05T05:36:00Z,26.5,50.3,31.9,809,0,15.3,6.6,19.9,4.18,SW,,13.47
2023-12-05T05:37:00Z,26.7,48.4,31.9,899,0,14.9,7.0,19.7,4.68,WSW,,13.47
2023-12-05T05:38:00Z,26.9,47.6,31.9,1092,0,14.8,7.1,19.8,3.67,WNW,,13.47
2023-12-05T05:39:00Z,26.8,47.5,32.0,886,0,14.7,7.1,19.7,9.22,W,,13.47
2023-12-05T05:40:00Z,26.7,49.1,32.0,715,0,15.1,6.8,19.9,6.7,SW,,13.47
2023-12-05T05:41:00Z,26.9,47.7,32.0,770,0,14.9,7.1,19.8,5.69,W,,13.47
2023-12-05T05:42:00Z,26.8,48.0,32.0,679,0,14.9,7.0,19.8,10.22,SW,,13.47
2023-12-05T05:43:00Z,26.6,48.4,32.0,806,0,14.8,6.9,19.7,9.72,SSW,,13.47
2023-12-05T05:44:00Z,26.3,49.6,32.0,975,0,14.9,6.7,19.6,13.21,SSW,,13.47
2023-12-05T05:45:00Z,26.2,49.9,32.0,988,0,14.9,6.6,19.6,10.22,SW,,13.47
2023-12-05T05:46:00Z,26.0,50.2,32.1,870,0,14.8,6.5,19.5,6.7,SW,,13.47
2023-12-05T05:47:00Z,26.1,50.7,32.1,827,0,15.1,6.5,19.6,5.69,WSW,,13.47
2023-12-05T05:48:00Z,26.3,50.2,32.1,764,0,15.1,6.6,19.7,5.18,SW,,13.47
2023-12-05T05:49:00Z,26.5,50.0,32.1,741,0,15.2,6.7,19.8,6.19,WSW,,13.47
2023-12-05T05:50:00Z,26.8,49.8,32.1,807,0,15.4,6.7,20.1,6.7,SW,,13.47
2023-12-05T05:51:00Z,26.8,47.8,32.1,733,0,14.8,7.1,19.7,11.23,SSW,,13.47
2023-12-05T05:52:00Z,26.4,49.0,32.1,638,0,14.8,6.8,19.6,9.22,SSW,,13.47
2023-12-05T05:53:00Z,26.0,49.1,32.2,734,0,14.5,6.7,19.3,11.23,SSW,,13.47
2023-12-05T05:54:00Z,25.8,50.1,32.2,862,0,14.6,6.5,19.3,11.23,SW,,13.47
2023-12-05T05:55:00Z,26.0,52.4,32.2,1034,0,15.5,6.2,19.8,2.16,S,,13.47
2023-12-05T05:56:00Z,26.4,50.1,32.2,1019,0,15.2,6.6,19.8,4.18,SSW,,13.47
2023-12-05T05:57:00Z,26.7,49.3,32.2,1009,0,15.2,6.8,19.9,10.73,SSW,,13.47
2023-12-05T05:58:00Z,26.4,49.6,32.2,1000,0,15.0,6.7,19.7,14.72,S,,13.47
2023-12-05T05:59:00Z,26.4,49.1,32.2,986,0,14.9,6.8,19.6,10.73,SSW,,13.47
2023-12-05T06:00:00Z,26.6,49.8,32.3,985,0,15.3,6.7,19.9,4.68,SW,,13.47
2023-12-05T06:01:00Z,26.9,48.4,32.3,983,0,15.1,7.0,19.9,5.69,SW,,13.47
2023-12-05T06:02:00Z,27.0,47.9,32.3,979,0,15.0,7.1,19.9,5.69,SW,,13.47
2023-12-05T06:03:00Z,27.2,46.9,32.3,979,0,14.9,7.3,19.9,7.7,SSW,,13.47
2023-12-05T06:04:00Z,27.1,47.7,32.3,981,0,15.0,7.1,20.0,8.71,SSW,,13.47
2023-12-05T06:05:00Z,27.0,48.9,32.3,980,0,15.3,6.9,20.1,9.22,S,,13.47
2023-12-05T06:06:00Z,26.7,48.1,32.3,982,0,14.8,7.0,19.7,13.72,SSW,,13.47
2023-12-05T06:07:00Z,26.4,49.2,32.3,969,0,14.9,6.8,19.6,12.71,SSW,,13.47
2023-12-05T06:08:00Z,26.4,49.8,32.4,945,0,15.1,6.7,19.7,9.22,SW,,13.47
2023-12-05T06:09:00Z,26.6,50.1,32.4,903,0,15.4,6.7,19.9,7.2,SSW,,13.47
2023-12-05T06:10:00Z,26.7,48.8,32.4,854,0,15.0,6.9,19.8,7.7,WSW,,13.47
2023-12-05T06:11:00Z,26.8,49.9,32.4,875,0,15.5,6.7,20.1,5.18,SSW,,13.47
2023-12-05T06:12:00Z,26.7,49.1,32.5,872,0,15.1,6.8,19.9,12.2,S,,13.47
2023-12-05T06:13:00Z,26.7,50.4,32.5,936,0,15.5,6.6,20.1,9.72,SW,,13.47
2023-12-05T06:14:00Z,26.7,49.5,32.5,947,0,15.3,6.8,19.9,9.22,SW,,13.47
2023-12-05T06:15:00Z,26.9,48.4,32.5,851,0,15.1,7.0,19.9,6.7,SW,,13.47
2023-12-05T06:16:00Z,26.7,48.7,32.5,840,0,15.0,6.9,19.8,7.7,WSW,,13.47
2023-12-05T06:17:00Z,26.9,48.6,32.5,905,0,15.2,7.0,19.9,7.2,SW,,13.47
2023-12-05T06:18:00Z,26.7,49.0,32.5,834,0,15.1,6.9,19.8,10.22,SSW,,13.47
2023-12-05T06:19:00Z,26.6,50.1,32.6,948,0,15.4,6.7,19.9,11.74,S,,13.47
2023-12-05T06:20:00Z,26.4,50.4,32.6,904,0,15.3,6.6,19.8,10.73,S,,13.47
2023-12-05T06:21:00Z,26.5,50.5,32.6,904,0,15.4,6.6,19.9,6.7,SSW,,13.47
2023-12-05T06:22:00Z,26.7,49.5,32.6,925,0,15.3,6.8,19.9,8.21,WSW,,13.47
2023-12-05T06:23:00Z,26.9,49.3,32.6,925,0,15.4,6.8,20.1,6.7,WSW,,13.47
2023-12-05T06:24:00Z,27.1,47.5,32.6,923,0,15.0,7.2,19.9,7.2,SW,,13.47
2023-12-05T06:25:00Z,26.6,48.6,32.6,921,0,14.9,6.9,19.7,17.24,SSW,,13.47
2023-12-05T06:26:00Z,26.6,50.4,32.7,864,0,15.4,6.6,20.0,9.22,SSW,,13.47
2023-12-05T06:27:00Z,26.6,50.0,32.7,907,0,15.3,6.7,19.9,11.23,SSW,,13.47
2023-12-05T06:28:00Z,26.7,49.4,32.7,911,0,15.2,6.8,19.9,5.18,WSW,,13.47
2023-12-05T06:29:00Z,26.8,49.3,32.7,909,0,15.3,6.8,20.0,6.19,SW,,13.47
2023-12-05T06:30:00Z,27.1,48.0,32.7,906,0,15.1,7.1,20.0,5.69,WNW,,13.47
2023-12-05T06:31:00Z,27.4,47.0,32.7,901,0,15.1,7.3,20.1,5.69,WSW,,13.47
2023-12-05T06:32:00Z,27.4,47.5,32.7,888,0,15.3,7.2,20.2,9.22,SSW,,13.47
2023-12-05T06:33:00Z,27.3,48.6,32.8,896,0,15.5,7.0,20.3,8.71,SSW,,13.47
2023-12-05T06:34:00Z,26.8,48.1,32.8,829,0,14.9,7.0,19.8,13.21,SW,,13.47
2023-12-05T06:35:00Z,26.7,49.7,32.8,845,0,15.3,6.7,20.0,6.7,WSW,,13.47
2023-12-05T06:36:00Z,26.8,48.4,32.8,886,0,15.0,7.0,19.8,9.22,SSW,,13.47
2023-12-05T06:37:00Z,26.7,48.9,32.8,886,0,15.1,6.9,19.8,9.22,SW,,13.47
2023-12-05T06:38:00Z,26.8,48.7,32.8,883,0,15.1,6.9,19.9,7.2,SW,,13.47
2023-12-05T06:39:00Z,27.0,48.4,32.8,872,0,15.2,7.0,20.0,6.19,S,,13.47
2023-12-05T06:40:00Z,27.2,48.3,32.9,872,0,15.3,7.1,20.1,9.72,SW,,13.47
2023-12-05T06:41:00Z,27.2,47.8,32.9,877,0,15.2,7.1,20.1,10.73,SSW,,13.47
2023-12-05T06:42:00Z,26.8,48.9,32.9,881,0,15.2,6.9,19.9,13.21,SSW,,13.47
2023-12-05T06:43:00Z,26.6,49.4,32.9,882,0,15.1,6.8,19.8,10.22,SSW,,13.47
2023-12-05T06:44:00Z,26.4,51.8,32.9,883,0,15.7,6.3,20.1,10.22,S,,13.47
2023-12-05T06:45:00Z,26.7,49.6,32.9,881,0,15.3,6.8,19.9,6.19,SW,,13.47
2023-12-05T06:46:00Z,26.7,49.3,32.9,881,0,15.2,6.8,19.9,8.71,SSW,,13.47
2023-12-05T06:47:00Z,26.7,49.9,33.0,885,0,15.4,6.7,20.0,10.73,S,,13.47
2023-12-05T06:48:00Z,26.5,49.9,33.0,885,0,15.2,6.7,19.8,12.71,SSW,,13.47
2023-12-05T06:49:00Z,26.5,49.5,33.0,886,0,15.1,6.7,19.8,10.73,S,,13.47
2023-12-05T06:50:00Z,26.2,50.4,33.0,882,0,15.1,6.5,19.7,13.21,S,,13.47
2023-12-05T06:51:00Z,26.2,50.5,33.0,827,0,15.1,6.5,19.7,13.21,SSW,,13.47
2023-12-05T06:52:00Z,26.5,49.9,33.0,770,0,15.2,6.7,19.8,2.66,WSW,,13.47
2023-12-05T06:53:00Z,26.7,49.9,33.0,850,0,15.4,6.7,20.0,8.21,SW,,13.47
2023-12-05T06:54:00Z,26.8,49.9,33.0,874,0,15.5,6.7,20.1,7.7,SSW,,13.47
2023-12-05T06:55:00Z,27.0,49.4,33.1,814,0,15.5,6.8,20.2,5.69,SW,,13.47
2023-12-05T06:56:00Z,27.2,49.6,33.1,782,0,15.7,6.8,20.4,7.2,SSW,,13.47
2023-12-05T06:57:00Z,27.2,48.4,33.1,741,0,15.4,7.0,20.2,8.71,S,,13.47
2023-12-05T06:58:00Z,26.7,49.9,33.1,563,0,15.4,6.7,20.0,11.23,SSE,,13.47
2023-12-05T06:59:00Z,26.6,49.6,33.1,638,0,15.2,6.7,19.9,5.18,SW,,13.47
2023-12-05T07:00:00Z,26.7,49.3,33.1,661,0,15.2,6.8,19.9,4.18,WSW,,13.47
2023-12-05T07:01:00Z,26.8,49.8,33.1,649,0,15.4,6.7,20.1,5.69,SW,,13.47
2023-12-05T07:02:00Z,26.8,49.0,33.1,677,0,15.2,6.9,19.9,7.2,SW,,13.47
2023-12-05T07:03:00Z,26.6,49.6,33.2,738,0,15.2,6.7,19.9,10.73,SSW,,13.47
2023-12-05T07:04:00Z,26.5,50.9,33.2,838,0,15.5,6.5,20.0,10.73,SSW,,13.47
2023-12-05T07:05:00Z,26.5,50.7,33.2,833,0,15.4,6.5,20.0,9.72,SW,,13.47
2023-12-05T07:06:00Z,26.6,49.3,33.2,819,0,15.1,6.8,19.8,8.21,SW,,13.47
2023-12-05T07:07:00Z,26.7,49.2,33.3,810,0,15.2,6.8,19.9,8.21,SSW,,13.47
2023-12-05T07:08:00Z,26.8,49.5,33.3,803,0,15.4,6.8,20.0,6.19,SW,,13.47
2023-12-05T07:09:00Z,27.0,49.1,33.3,798,0,15.4,6.9,20.1,7.7,SW,,13.47
2023-12-05T07:10:00Z,27.2,47.6,33.3,794,0,15.1,7.2,20.0,11.74,SSW,,13.47
2023-12-05T07:11:00Z,27.0,49.0,33.3,789,0,15.4,6.9,20.1,8.21,SW,,13.47
2023-12-05T07:12:00Z,27.2,48.6,33.3,785,0,15.4,7.0,20.2,6.7,SSW,,13.47
2023-12-05T07:13:00Z,27.1,49.1,33.3,744,0,15.5,6.9,20.2,12.2,SSW,,13.47
2023-12-05T07:14:00Z,26.8,50.0,33.3,744,0,15.5,6.7,20.1,9.72,SSW,,13.47
2023-12-05T07:15:00Z,26.9,50.1,33.3,778,0,15.6,6.7,20.2,8.71,SSW,,13.47
2023-12-05T07:16:00Z,26.8,48.9,33.4,776,0,15.2,6.9,19.9,11.23,S,,13.47
2023-12-05T07:17:00Z,26.5,49.8,33.4,772,0,15.2,6.7,19.8,13.21,SSW,,13.47
2023-12-05T07:18:00Z,26.3,50.6,33.4,770,0,15.2,6.5,19.8,12.71,SSW,,13.47
2023-12-05T07:19:00Z,26.3,52.7,33.4,768,0,15.9,6.2,20.1,10.73,SSW,,13.47
2023-12-05T07:20:00Z,26.4,50.1,33.4,768,0,15.2,6.6,19.8,9.72,SW,,13.47
2023-12-05T07:21:00Z,26.4,50.8,33.4,765,0,15.4,6.5,19.9,6.19,SSW,,13.47
2023-12-05T07:22:00Z,26.7,49.5,33.4,764,0,15.3,6.8,19.9,7.7,SSW,,13.47
2023-12-05T07:23:00Z,26.5,50.3,33.4,755,0,15.3,6.6,19.9,11.74,SSW,,13.47
2023-12-05T07:24:00Z,26.5,50.4,33.4,758,0,15.4,6.6,19.9,14.22,SSW,,13.47
2023-12-05T07:25:00Z,26.3,51.3,33.4,757,0,15.4,6.4,19.9,13.21,SSW,,13.47
2023-12-05T07:26:00Z,26.2,50.9,33.4,753,0,15.2,6.5,19.7,14.22,SSW,,13.47
2023-12-05T07:27:00Z,26.1,52.2,33.4,751,0,15.5,6.2,19.9,12.2,SSW,,13.47
2023-12-05T07:28:00Z,26.5,50.6,33.5,752,0,15.4,6.6,19.9,8.21,SW,,13.47
2023-12-05T07:29:00Z,26.7,49.9,33.5,696,0,15.4,6.7,20.0,6.7,SW,,13.47
2023-12-05T07:30:00Z,26.9,48.8,33.5,620,0,15.2,6.9,20.0,7.2,SW,,13.47
2023-12-05T07:31:00Z,26.8,49.6,33.5,673,0,15.4,6.8,20.0,11.74,SSW,,13.47
2023-12-05T07:32:00Z,27.0,50.4,33.5,741,0,15.8,6.7,20.3,4.18,S,,13.47
2023-12-05T07:33:00Z,27.4,49.0,33.5,740,0,15.7,7.0,20.4,4.68,SSW,,13.47
2023-12-05T07:34:00Z,27.3,47.8,33.5,729,0,15.3,7.2,20.1,10.73,SSW,,13.47
2023-12-05T07:35:00Z,27.0,49.0,33.5,728,0,15.4,6.9,20.1,8.21,SSW,,13.47
2023-12-05T07:36:00Z,26.9,49.3,33.5,722,0,15.4,6.8,20.1,10.73,SSW,,13.47
2023-12-05T07:37:00Z,26.8,49.7,33.5,705,0,15.4,6.8,20.0,5.69,SW,,13.47
2023-12-05T07:38:00Z,26.9,49.8,33.5,716,0,15.5,6.8,20.1,10.22,SSW,,13.47
2023-12-05T07:39:00Z,26.8,50.9,33.5,638,0,15.8,6.6,20.2,9.72,SSW,,13.47
